Country,Indicator,Indicator_Type,SeriesCode,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Role
Burkina Faso,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,66.03006,150.68608,33.16173,52.14576,59.87656,72.54183,98.15882,91.02844,92.07438,64.62196,77.26627,132.81346,146.94591,146.51791,151.00667,102.66452,153.14657,121.20881,110.97088,167.58102,83.15409,101.63449,62.76518,0.0,Not Assigned
Burundi,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,10.75775,13.12496,4.63089,4.72267,5.09033,6.38783,8.14244,13.48469,15.71005,19.66815,32.55219,32.36751,26.26215,24.15424,20.04951,13.64574,14.87277,20.55334,39.54701,89.88738,42.8105,40.05866,69.50953,0.0,Not Assigned
Cabo Verde,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.83113,11.57078,5.82449,3.52702,9.15476,6.56096,6.03492,4.10063,9.71289,21.03159,12.56006,11.33443,14.72461,13.98553,9.57906,31.16697,26.74195,36.95153,8.10916,6.94756,5.93497,16.80783,5.81116,0.0,Not Assigned
Cambodia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,24.93468,30.36552,26.90672,34.56305,20.8536,19.43072,19.91475,24.80395,27.80099,16.54393,39.25066,56.14899,53.42883,71.191,69.87431,79.56947,74.50923,159.75866,126.07392,176.20748,189.18268,284.27973,172.51363,0.0,Beneficiary
Cameroon,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,5.99317,8.66071,7.75286,7.93515,9.2597,5.41242,2.93614,4.09969,16.19639,6.46625,19.22841,36.55539,21.17526,65.3607,115.10345,101.7711,135.05999,130.04077,101.49994,150.62816,80.91171,116.40197,108.7359,0.0,Not Assigned
Caribbean,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,87.43591,25.01944,30.06795,34.53395,44.75681,31.41517,41.02287,20.83971,41.68257,132.0051,84.9729,68.99134,61.53046,70.77911,100.01264,96.92807,134.06906,141.26617,166.5441,66.86748,67.61465,107.83165,95.38334,0.0,Not Assigned
Caucasus and Central Asia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,109.37578,170.75708,71.73035,85.75405,103.67282,113.14361,110.04434,82.91783,142.01154,177.1221,249.57501,306.28481,244.77932,243.23261,331.59912,332.77829,413.81787,356.0594,413.23644,383.724,335.1427,334.57487,316.63065,0.0,Not Assigned
Central African Republic,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.24198,0.33526,0.93955,0.25371,0.1775,0.35371,0.90962,1.83854,2.92496,9.82598,5.33714,8.47401,6.99776,6.80705,6.03635,4.73272,5.70872,3.78504,11.63812,6.34882,15.13884,5.42363,9.48108,0.0,Not Assigned
Central America,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,381.37409,232.54749,74.30523,96.83081,103.31287,231.20142,205.19711,132.56566,124.04,302.15217,322.49877,175.53204,107.73406,144.48884,359.10635,142.60694,210.97471,117.49511,138.67228,175.02949,157.24515,134.60384,341.49004,0.0,Not Assigned
Central Asia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,41.75717,72.39862,21.74328,41.09389,51.21137,55.84507,55.46388,31.02082,77.37371,81.39444,84.8147,93.06159,107.98799,119.87908,173.64359,180.61005,222.2783,109.71635,184.51962,235.82095,241.78729,276.63332,239.02302,0.0,Not Assigned
Chad,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,36.1687,4.19298,22.36444,23.50116,18.08369,20.83612,23.08105,20.58568,23.60433,28.13239,33.19235,26.26341,25.06159,20.9913,25.06202,43.47065,33.86597,46.39435,39.54709,22.15337,29.7584,24.09511,28.27734,0.0,Not Assigned
Chile,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.42294,5.77795,0.08595,1.60085,4.84365,24.01082,19.66069,27.21328,37.38864,17.76297,12.44337,61.92122,39.40187,9.91878,1.06132,16.04008,4.08496,5.0381,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
China,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,509.09762,681.55751,234.89932,216.16684,212.64159,366.45007,240.4243,291.76304,243.3092,283.46407,259.74926,191.28155,188.19276,203.72144,156.59812,194.806,94.8511,96.04964,74.26446,85.20267,101.8576,59.25899,59.51261,0.0,Torchbearer
Colombia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.23152,0.57282,1.71834,1.93881,0.91826,0.7304,2.23118,2.57487,3.50882,56.0913,1.95948,2.95348,95.48573,25.75461,13.22973,4.29322,3.36111,13.30836,16.14273,15.74427,24.07071,20.61904,14.35665,0.0,Beneficiary
Comoros,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,9.18955,1.94912,1.40305,0.71237,1.26841,1.36108,1.66793,1.23884,1.31156,0.69458,2.11245,2.73667,3.17816,7.08472,6.57522,5.95195,3.98353,8.07225,9.85745,0.34332,1.12554,2.38839,0.0,Not Assigned
Congo,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.6774,0.0,0.0,7.82231,3.06787,3.52816,2.06366,1.34682,1.80768,0.36459,2.09326,4.0237,3.2433,9.25221,7.6056,4.25182,2.77739,9.96174,23.61666,12.27755,32.79656,22.18914,35.33797,0.0,Not Assigned
Cook Islands,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.40904,3.35988,0.20694,0.25006,0.22898,0.11609,0.46599,0.35608,0.19372,1.90324,0.55024,1.40859,2.24743,2.70188,2.21757,4.451,3.60859,3.57725,7.11737,1.88519,0.0,0.0,0.0,0.0,Not Assigned
Costa Rica,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.98072,118.73744,0.45971,0.17895,0.56728,1.8149,9.86693,20.44454,18.1308,50.25442,41.8461,11.63389,7.45195,11.87105,19.64596,37.60191,12.83711,26.95045,9.56105,11.16629,2.2265,0.26206,10.97232,0.0,Not Assigned
Croatia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.53845,1.42846,0.08225,0.0824,0.00569,2.06899,8.63945,11.70348,24.05139,11.86214,10.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Assigned
Cuba,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.68217,2.21906,1.29049,2.08205,6.15233,3.88166,2.40823,2.84492,2.48791,3.29239,13.37598,10.95199,8.59949,12.98626,14.78858,17.80654,59.07789,58.2379,112.68066,17.52463,16.05597,10.98204,20.58073,0.0,Not Assigned
Côte d'Ivoire,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,16.99771,24.00198,14.16721,5.60848,5.27172,3.57652,1.26955,4.56534,7.73668,30.33592,37.96868,29.71496,40.93183,19.7023,25.2675,27.30476,105.7441,8.25279,38.5761,29.98061,15.17826,10.70314,23.73387,0.0,Not Assigned
Democratic People's Republic of Korea,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.24894,1.60856,0.19174,0.45905,0.47059,0.70067,0.19458,0.97624,2.66511,0.69088,8.28513,6.7794,7.08635,3.1256,4.20816,2.35937,1.57084,1.0715,1.19926,1.20247,0.1556,0.37222,0.25377,0.0,Not Assigned
Democratic Republic of the Congo,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,2.19259,1.91035,4.62255,5.4861,10.44635,24.2502,25.83816,28.73653,46.44432,69.35534,113.91905,113.06258,154.49711,204.77816,165.09763,158.36083,154.70683,145.6787,159.08154,118.65129,73.21569,113.56441,94.5535,0.0,Not Assigned
"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,266.58074,157.46579,77.34426,90.46453,114.23011,115.2948,139.3607,149.99125,155.82559,170.56262,183.93433,180.65793,230.28801,202.14555,273.57014,326.43265,245.66216,254.26539,161.42976,210.6178,210.08668,192.43917,152.92167,0.0,Not Assigned
Djibouti,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,2.04696,5.79819,4.57656,5.69459,2.99,1.76396,0.5893,1.91659,2.48439,6.61465,7.69346,10.88977,20.37236,26.63286,24.25527,15.47645,13.2164,22.22454,37.31815,44.40782,26.14036,14.00618,19.61166,0.0,Not Assigned
Dominica,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,1.09198,0.43453,1.18448,1.43904,1.4061,0.11219,0.77967,0.18743,0.10033,0.81796,3.93577,1.83454,0.50979,0.75753,0.0,0.78598,1.05136,0.29351,0.63732,0.96079,0.0,0.0,Not Assigned
Dominican Republic,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,54.87258,8.37865,5.87683,11.10099,25.71377,12.76824,17.25587,4.23784,4.40597,5.19946,16.91616,20.07118,4.31904,24.02596,19.54037,28.60962,33.41481,37.84812,1.61271,2.45546,10.89054,6.56842,22.68044,0.0,Not Assigned
Eastern Africa,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,433.84487,366.48314,316.53292,410.24596,403.94694,617.69743,614.01668,826.42565,783.49222,948.91826,956.17009,962.63746,1236.73131,1335.52079,1231.92183,1162.4789,1290.24756,1294.65993,1443.26511,1470.24943,1198.76868,1237.0795,1434.63004,0.0,Not Assigned
Eastern Asia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,509.65849,684.95453,239.50854,221.87271,218.61782,374.20769,250.85158,306.56712,256.69228,296.96272,291.43372,227.48391,228.03323,229.91918,178.27289,205.20377,103.50905,108.67915,100.74532,111.07013,136.36886,90.56493,111.60592,0.0,Not Assigned
Eastern Asia (excluding Japan and China),6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.56087,3.39701,4.60922,5.70587,5.97623,7.75763,10.42727,14.80408,13.38308,13.49865,31.68446,36.20236,39.84047,26.19774,21.67477,10.39778,8.65796,12.62951,26.48086,25.86746,34.51125,31.30594,52.09331,0.0,Not Assigned
Eastern Europe,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.43063,0.0,4.11298,2.70187,1.43732,7.58154,11.13215,12.52539,6.49609,30.6364,26.04204,20.46885,33.08596,38.14958,38.99017,83.57165,23.40205,56.64056,23.88907,43.66852,61.04103,31.95503,45.2021,0.0,Not Assigned
Ecuador,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,66.47712,38.9984,9.07909,21.5829,9.83714,9.83908,13.80108,19.37594,18.17696,14.31885,27.9083,21.67826,22.1518,20.1051,10.0785,10.93521,32.07825,47.37004,55.7249,49.26247,60.38531,54.33568,48.50907,0.0,Not Assigned
Egypt,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,107.65925,186.09718,186.41301,125.39541,332.04783,129.62043,126.59112,121.02325,147.40947,197.55479,137.64177,129.59294,127.92476,111.43188,138.93008,227.82788,273.3941,160.05088,371.92919,370.61733,371.6325,252.28444,426.91433,0.0,Not Assigned
El Salvador,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,3.54321,42.51335,14.08064,12.5263,9.14958,19.14282,10.81221,13.08452,12.74831,40.44327,27.37667,5.50817,2.90093,12.11016,7.1959,3.02366,5.12005,13.64131,11.94179,10.27773,14.5398,27.67371,57.48117,0.0,Beneficiary
Equatorial Guinea,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0941,0.07165,7.1204,1.1512,3.15662,1.35148,3.09653,0.59548,0.01945,0.02707,0.0,0.01908,0.0,0.0,0.01016,0.0,0.0,0.0,0.02073,0.0,0.00168,0.0763,0.0,0.0,Not Assigned
Eritrea,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.62858,7.01427,5.24542,1.275,1.76754,5.29155,8.05361,3.46383,7.03747,6.08323,6.85983,2.7046,2.96668,0.89688,0.91525,0.55682,0.97572,0.66668,0.32829,3.56899,1.63915,0.53233,0.9331,0.0,Not Assigned
Eswatini,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0817,22.80401,0.16311,1.52122,6.25043,4.09488,2.79645,2.54194,7.31274,1.79317,4.15982,1.7478,0.83471,1.94883,2.78295,11.50433,13.46507,5.39506,3.86389,2.9676,9.99985,23.81075,8.28941,0.0,Not Assigned
Ethiopia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,12.31881,40.33739,26.49436,41.68379,37.13157,128.49886,135.74483,136.80365,142.85147,150.21127,129.95696,151.16828,196.93243,184.09511,221.03523,213.24982,219.259,236.18768,203.23934,278.32026,157.18101,180.38331,253.84977,0.0,Beneficiary
Europe,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,266.58074,157.46579,77.34426,90.46453,114.23011,115.2948,139.3607,149.99125,155.82559,170.56262,183.93433,180.65793,230.28801,202.14555,273.57014,326.43265,245.66216,254.26539,161.42976,210.6178,210.08668,192.43917,152.92167,0.0,Not Assigned
Fiji,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.42492,0.0,0.10347,0.11879,0.20191,0.26969,1.07586,0.7625,2.09126,3.7215,1.6907,2.61236,1.00505,1.68138,3.65113,3.37061,2.60884,2.08444,6.69081,19.2719,2.74154,12.30447,11.01711,0.0,Not Assigned
Gabon,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.11123,0.0,0.0,0.03915,0.07031,0.19601,0.02021,0.0,14.94144,1.91427,8.09507,12.42297,9.74669,20.43477,15.99031,6.4021,5.10923,4.14157,1.01465,0.53531,0.78599,1.89218,0.81646,0.0,Not Assigned
Gambia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.24753,0.31253,0.99153,0.67468,1.93369,2.10042,5.37297,15.50482,8.89756,8.54236,3.32605,3.10517,3.15758,0.45948,0.8258,2.62442,3.25698,1.83924,1.55495,1.66879,1.8092,2.95626,6.61121,0.0,Not Assigned
Georgia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.8147,48.36519,6.86586,6.2479,12.49602,7.23726,14.16968,10.54875,18.66158,36.56312,56.27452,83.17333,59.79681,27.63067,58.45309,46.9129,66.76736,70.86681,62.31804,49.46113,35.67489,35.15508,54.74718,0.0,Not Assigned
Ghana,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,60.74117,61.62639,61.33617,57.37476,65.04508,75.88295,80.39538,121.24493,127.17548,62.77313,111.31002,72.07288,113.50067,62.23332,96.391,154.80433,114.24519,78.80073,64.77051,66.26281,71.91558,54.32601,49.68922,0.0,Beneficiary
Grenada,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,8.366,0.0,3.44253,0.26209,0.11288,0.11971,0.25197,0.1363,0.00605,3.44165,0.48859,0.62361,0.93348,0.01462,0.0161,0.01697,0.01563,3.98056,0.00558,0.34136,5.36595,17.06366,0.39175,0.0,Not Assigned
Guatemala,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,26.53298,8.01153,8.61868,11.24539,12.21644,16.58297,24.40859,13.57257,7.54774,30.44447,34.05131,10.0795,4.79322,5.12767,1.92463,2.6611,3.95883,16.11295,25.11043,20.71088,8.90685,11.18217,9.85801,0.0,Beneficiary
Guinea,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,7.21804,61.46319,14.36943,30.02639,27.8849,25.11457,19.60948,18.91251,17.72568,14.76225,10.45048,9.32363,6.09775,28.89486,9.05131,12.33288,8.83678,19.39156,28.75173,29.72822,10.8258,37.23336,29.0479,0.0,Not Assigned
Guinea-Bissau,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.45504,0.48926,3.40043,6.60852,3.93705,2.56762,2.35329,3.38999,2.88229,3.80774,2.15,5.21274,6.23337,4.97813,2.7839,3.70448,5.78575,5.07689,3.53328,5.48865,2.25265,3.51173,5.30812,0.0,Not Assigned
Guyana,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,38.33545,0.0,6.23944,13.36349,6.79191,7.65136,10.56657,6.36507,6.32733,12.53793,16.42726,9.43041,13.88043,7.25504,16.57864,3.09987,0.80278,0.20815,10.02718,4.89882,2.50898,0.3212,0.12362,0.0,Not Assigned
Haiti,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.90153,4.3047,3.44174,3.47486,3.36031,6.08964,7.10455,8.11359,15.79127,109.61799,40.98008,34.18273,42.55397,30.99719,64.54095,48.3724,40.79678,38.61975,48.5296,44.37742,32.08728,64.87539,51.27715,0.0,Beneficiary
Honduras,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,118.48057,12.30208,15.00493,25.22393,26.58411,30.75631,22.69274,26.05397,24.75894,33.93799,63.94641,41.96687,28.91686,26.98774,20.96209,32.46431,14.04861,10.80264,9.743,42.01545,64.79106,26.11954,22.06848,0.0,Beneficiary
India,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,185.5539,373.87594,231.87654,180.51498,222.83021,390.67252,331.53489,280.01762,328.99277,272.99261,413.82149,438.9556,412.1512,420.63782,449.368,433.10141,520.66442,629.78953,568.7843,359.36354,281.24479,371.62445,356.62041,0.0,Beneficiary
Indonesia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,90.04891,256.484,48.14922,50.38366,63.23385,87.86777,185.56832,178.11565,178.30447,223.81232,260.01479,263.37742,211.06495,183.48043,126.35092,121.54995,118.1189,105.12706,114.86371,120.33611,163.60148,180.03919,180.86997,0.0,Beneficiary
Iran (Islamic Republic of),6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,52.41491,0.0,16.05521,8.0393,6.09454,1.98022,2.92895,2.26087,1.91641,1.24813,0.94334,1.04703,1.06219,1.95888,1.83976,1.11381,2.14689,1.26394,0.90405,2.41833,1.08139,2.97885,4.60753,0.0,Not Assigned
Iraq,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,1.85824,0.75697,1.85194,25.05429,100.75008,1308.33597,930.98177,671.10561,229.38659,160.66784,198.42267,71.24446,66.49621,88.25767,128.22394,177.30222,131.16998,197.38184,78.80098,77.44598,59.1177,73.48015,103.07714,0.0,Not Assigned
Jamaica,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,21.58079,1.63434,5.00849,10.72354,5.74651,4.89636,7.48269,2.62899,14.9375,9.71747,12.61195,2.21601,1.10329,0.87041,0.3141,1.03325,0.1345,0.60963,0.60669,0.37051,0.36904,0.04367,0.27224,0.0,Not Assigned
Jordan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,192.41769,119.46386,63.29003,102.39484,121.10698,178.77611,138.76803,126.33255,90.94599,152.57376,112.64894,104.95517,130.00748,145.44988,262.39092,380.82028,476.6535,566.28935,325.15539,312.41473,368.68926,177.67351,348.12342,0.0,Not Assigned
Kazakhstan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,7.72951,33.93757,0.18856,16.60989,11.29916,6.58848,19.14216,1.10495,41.34356,42.24328,17.70783,3.75414,0.80468,0.18256,0.02146,0.17542,0.21407,0.76717,0.75269,1.14482,0.6108,0.35604,0.05082,0.0,Not Assigned
Kenya,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,20.03992,36.55534,24.23129,25.82674,39.5203,47.40403,56.40938,95.34079,112.51828,112.11607,160.66757,160.08943,176.86182,188.09584,197.12686,160.94732,211.43547,234.29211,283.27283,208.6016,197.20054,235.97499,247.4261,0.0,Beneficiary
Kiribati,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.66768,1.87352,0.28585,0.0,0.00546,0.03473,0.00033,0.0,-0.00093,0.12374,8.51691,1.90666,6.12507,5.19084,6.88159,3.74433,10.76032,4.85142,5.17246,5.04506,10.56012,7.38583,0.0,Not Assigned
Kosovo,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9595,12.66263,19.45248,29.13167,18.78739,26.42761,26.85878,32.24679,15.28319,12.23912,21.32896,12.05168,19.08373,23.29043,0.0,Not Assigned
Kyrgyzstan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,14.86339,30.7665,9.95087,7.70296,9.74861,14.4212,14.53123,11.93831,7.59893,14.93999,11.66836,27.39413,18.42453,17.37053,28.08242,23.79238,42.87869,12.63326,8.73267,15.47655,21.0588,55.60465,36.06324,0.0,Not Assigned
Landlocked developing countries (LLDCs),6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,943.47579,1020.75994,464.58234,626.71759,664.61354,914.3106,900.5049,923.83063,1009.91068,1218.57218,1331.68326,1548.89783,1721.60559,1740.62446,1810.84433,1767.83014,2110.16682,2132.90073,2123.65099,2235.79621,1979.97992,1802.27346,1853.74389,0.0,Not Assigned
Lao People's Democratic Republic,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,40.06447,36.15602,11.52302,17.79735,13.72465,9.73732,7.42418,12.20822,20.78585,29.57034,26.88317,32.87552,26.30254,27.95398,53.73085,103.28278,32.14513,59.39034,67.35175,76.21058,71.21922,69.83637,90.34647,0.0,Not Assigned
Latin America and the Caribbean,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,956.09169,335.84205,186.71623,235.77461,251.19101,410.13383,415.61719,505.10479,539.9339,800.46858,733.55373,851.19726,731.91551,543.66506,784.73793,535.95188,759.35947,705.10885,683.51457,591.08938,518.21477,530.57276,768.71264,0.0,Not Assigned
Least Developed Countries (LDCs),6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,1163.84235,1568.7393,710.25594,916.52135,963.60686,1318.59067,1263.08047,1515.65298,1698.16095,2014.90139,2190.45762,2347.12886,2551.0872,2782.95114,2767.15835,2795.19946,2933.65343,2958.13163,3297.93663,3557.46404,2930.4476,2868.46713,2806.50278,0.0,Not Assigned
